ID,Title,Author,Date,Votes,Tags,Posts,Views
25289,Multi-Account Containers,VENIX,2018-02-20T23:46:55.244Z,630,COOKIES:PRIVACY AND SECURITY:TABS:NICE TO HAVE,435,234815
24478,Sync saved sessions,ROTFL,2018-02-01T22:53:24.887Z,278,SYNC:SESSIONS:NICE TO HAVE,84,21004
24240,Save Opened files in Temporary Folder,Christian.Rauch,2018-01-31T11:10:59.845Z,273,DOWNLOADS:PIPELINE,139,36550
24608,Implement Tree-style Tabs,Hadden89,2018-02-03T05:05:07.741Z,266,TABS:WILL NOT DO,125,37230
24238,Master Password Protected Mode to Protect your Profile,awking,2018-01-31T11:09:35.034Z,264,WILL NOT DO:PRIVACY AND SECURITY:PROFILES,138,40275
25451,Option to Autohide Tab Bar / UI,somebody,2018-02-26T12:46:33.100Z,259,USER INTERFACE:NICE TO HAVE,70,19584
24141,Support for MIME Types,Pesala,2018-01-31T09:30:45.384Z,250,NICE TO HAVE,37,11244
24303,Option to Disable Autoload and Autoplay of HTML5 Videos,ghpy,2018-01-31T18:54:02.090Z,244,SETTINGS:MEDIA,125,42497
24801,Export/Import for User Settings,redqueen,2018-02-07T08:01:11.396Z,223,SETTINGS:PIPELINE,74,21547
24595,Add Searchable Tags for Bookmarks,josephj11,2018-02-02T21:44:18.401Z,218,BOOKMARKS:PIPELINE,88,21438
85026,Pin Across Workspaces,ThatRossChap,2023-03-22T23:52:08.982Z,201,TABS:TAB STACKS:WORKSPACES:PIPELINE,101,19074
27660,Names for Windows,yoxxx,2018-05-26T13:37:21.774Z,192,PIPELINE:WINDOW,119,32601
33411,Flatpak support,andrewlucky,2018-12-25T22:46:14.719Z,182,IN PROGRESS,290,128874
24479,Sync custom Speed Dial thumbnails,ROTFL,2018-02-01T22:57:16.058Z,170,SPEED DIAL:SYNC:THUMBNAILS:PIPELINE:BOOKMARKS,63,13561
24395,Private Tabs,kurevska_registracia,2018-02-01T10:17:08.762Z,163,NICE TO HAVE:PRIVACY AND SECURITY:COOKIES:TABS,21,8793
24116,RegEx Support for "Find in Page",solidsnake,2018-01-31T08:37:07.538Z,161,PIPELINE,45,10880
24174,Option to detect mobile touch icons instead of thumbnails,LonM,2018-01-31T09:42:03.293Z,153,SPEED DIAL:PIPELINE,36,7180
25070,Locking Pinned Tabs,spinnekop,2018-02-14T21:38:15.521Z,147,NICE TO HAVE,80,16299
24491,Duplicated bookmark detection / cleanup,ROTFL,2018-02-01T23:55:00.884Z,145,BOOKMARKS:PIPELINE,38,12588
24248,Panel Downloads | Delete Disk Items,krabbel,2018-01-31T11:37:55.472Z,142,DOWNLOADS:PIPELINE,37,9187
24127,Download Manager,Pesala,2018-01-31T09:20:41.797Z,140,DOWNLOADS:PIPELINE,30,11315
24235,Better Cookie Management,luetage,2018-01-31T11:05:08.804Z,132,COOKIES:PIPELINE,58,14420
24359,Customize Appearance of Menus and Scrollbars,Asires,2018-02-01T01:54:40.532Z,120,MENUS:THEMES:NICE TO HAVE:USER INTERFACE:WEB PAGES,31,8522
85002,SpeedDial and bookmark bar dedicated to each Workspaces,Blindheit,2023-03-22T10:05:46.850Z,117,SPEED DIAL:BOOKMARK BAR:USER INTERFACE:WORKSPACES,61,11076
70909,Edge type vertical tab minimizing,dobeye,2022-01-15T00:00:36.533Z,112,TABS,38,11827
24148,Links Panel,Pesala,2018-01-31T09:33:39.563Z,112,PANELS:NICE TO HAVE,13,4889
24268,Mouse Gesture Trails,longvoid,2018-01-31T13:51:45.535Z,110,MOUSE GESTURES:NICE TO HAVE,22,5957
42397,Profile Icons on Taskbar.,Azenix,2019-11-27T02:21:24.623Z,107,NICE TO HAVE,86,19981
24224,True Alphabetical Bookmarks Sorting,luetage,2018-01-31T10:47:46.307Z,107,BOOKMARKS:NICE TO HAVE,35,8162
24246,Scroll-sync for tiles,bimlas,2018-01-31T11:27:35.759Z,106,TABS:NICE TO HAVE:WEB PAGES,32,6544
43572,Media Control Feature like "Media hub" of Chrome,kyu3a,2020-01-20T15:03:54.901Z,105,,33,7951
25453,Multiple Row Tabs,LonM,2018-02-26T15:52:47.681Z,104,TABS:TAB BAR:NICE TO HAVE,249,101322
24139,Choose Fonts for GUI,Pesala,2018-01-31T09:29:35.587Z,102,USER INTERFACE:NICE TO HAVE,13,3546
100573,Sync Workspaces with tabs between computers,bjarteao,2024-08-29T10:14:50.333Z,101,SYNC:WORKSPACES,33,5605
